Mo,LK_CODE,Date,Month,day,year,doy,OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,CYANA,MCYE,CyrA,SxtA,Nodul,D_Asp3_RR,MC_RR,MC_YR,MC_HTyR,MC_LR,D_Asp3_LR,MC_HiLR,MC_WR,MC_LA,MC_LY,MC_LW,MC_LF,SUM,ELISA,Sensored,PPIA,Sensored_1,Anatoxin,Cylindro,S_D_Asp3_RR,S_MC_RR,S_Nodul,S_MC_YR,S_MC_HtyR,S_MC_LR,S_D_Asp3LR,S_MC_HilR,S_MC_WR,S_MC_LA,S_MC_LY,S_MC_LW,S_MC_LF,S_SUM,S_ELISA,S_EL_CENS,wtemp,pH,DO,conduc,turb,chloro,phyco,Dates,TN,month,fiveday,threeday,sevenday,thirtyday,Lat,Long,Lake.Name,Network,Max_Depth,Open_clos,Zebra,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,ecoregion,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight,surveyor,network,open
October,BRI,20171007,10,7,2017,280,0.0102,0.092,0.0638,0.13,2.034,16.353846153846153,95e4,NA,13417.58105,0,0,0,0,0.847978,0.08485,0,0.186224,0.181973,0,0.013145,0,0,0,0,1.31417,3.125,1,NA,NA,0,0,0,7.196,0,1.937,0,2.119,3.71,0,0,0.328,0,0,0,11.579999999999998,NA,NA,20.21,8.64,7.24,701,79.3,1.31,1.22,2017-10-07,2.126,October,2017-10-02,2017-10-04,2017-09-30,2017-09-07,42.52092,-83.79456,Brighton Lake,3,7,Open,Present,0.63816438,45.297,0.014088447,0.0548387791548773,0.518189846418405,0.003360113726401956,0.19327115687015975,5.60018954400326e-4,0.010855752041860822,0.08333512826255518,0.13558920457133972,0,0,Southern Michigan/Northern Indiana Drift Plains,7.3,15.55,4.866666666666666,16.2,3.65,13.95,1.240983606557377,15.176666666666666,20.06787149,89.90361446,2,3,Open
October,CAD,20171006,10,6,2017,279,0.0096,0.048,0,0.095,0.575,6.557894736842105,772443.2813,NA,7150.82959,0,0,0,0,1.19336,0.194644,0.022224,0.276623,0.021779,0.022603,0.021812,0.058581,0,0,0,1.811626,3.9225,1,NA,NA,0,0,0,15.567,0,4.843,0.5905,40.2,3.255,0.8675,0,43.89,0,0,0,105.958,NA,NA,17.16,7.65,8.08,107,5.95,1.08,0.5,2017-10-06,0.623,October,2017-10-01,2017-10-03,2017-09-29,2017-09-06,44.24239,-85.40419,Lake Cadillac,3,8,Open,Absent,4.550486012,161.4964927,0.028176996,0.13826625524840083,0.13826625524840083,0.001261501394699424,0.34934323515204413,0.032720638047405826,0.05849232768529265,0.10855326457333869,0.17309652265041767,2.451095312,3.21212758,Northern Lakes and Forests,3.625,11.0375,2.416666666666667,10.283333333333333,2.9458333333333333,9.35,1.032258064516129,12.301612903225806,19.69495197,840.6689956,1,3,Open
October,COL,20171006,10,6,2017,279,0,0.101,0,0.091,0.723,9.054945054945055,298029.375,NA,2.093993187,0,0,0,0,0,0,0,0.014624,0,0,0,0,0,0,0,0.014624,0,0,NA,NA,0,0,0,0,0,0,0,1.8205,0,0,0,14.5875,0,0,0,16.408,NA,NA,18.39,8.51,8.45,273,3.83,0.9,0.03,2017-10-06,0.824,October,2017-10-01,2017-10-03,2017-09-29,2017-09-06,43.66486,-84.95386,Coldwater Lake,3,28,Open,Present,1.15051424,145.688,0.007897111,0.02214941812367256,0.0748028594861716,8.039716194836313e-4,0.3581425575487068,0.018739238501737268,0.06819019288710627,0.3000824070826073,0.15708935475051458,2.334465413,3.390073424,Northern Lakes and Forests,2.3833333333333333,14.299999999999999,1.5888888888888888,12.116666666666667,1.9083333333333332,11.45,0.7311827956989247,13.180645161290322,20.43815351,221.5587719,1,3,Open
October,DEE,20171004,10,4,2017,277,0.0131,0.081,0,0.078,0.506,7.5256410256410255,114861.9043,NA,77.95715332,0,0,0,0,0,0,0,0.047512,0,0,0,0.129899,0,0,0,0.177411,0.7205,1,NA,NA,0,0,0,0,0,0,0,5.0735,0,0,0,6.448,0,0,0,11.5215,NA,NA,17.47,8.66,8.13,194,1.47,0.29,0.04,2017-10-04,0.587,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,45.16184,-84.98026,Deer Lake,1,7,Closed,Present,1.847301676,8.953421036,0.206323557,0.22312969619299278,0.11967766520463953,0.0025046281171386534,0.36872481762624093,0.005662637482566081,0.04355874985988534,0.1273004464811625,0.10944135903537401,0.412880358,1.805898653,North Central Hardwood Forests,4.775,22.525000000000002,5.983333333333333,20.383333333333333,4.487500000000001,19.6625,2.8903225806451616,23.97741935483871,20.0346886,673.2188596,1,1,Closed
October,FOR,20171004,10,4,2017,277,0.0153,0.767,0.1473,0.081,0.612,17.02469135802469,384694.8438,NA,858.6687012,0,0,0,0,0.128784,0.06621,0,0.132945,0.009803,0,0,0,0,0,0,0.337742,0.978,1,NA,NA,0,0,0,2.4185,0,1.4845,0,2.317,0,0,0.2475,0.652,0,0,0,7.1194999999999995,NA,NA,21.15,8.4,7.09,1431,7.72,0.77,0.1,2017-10-04,1.379,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,42.20675,-83.97195,Ford Lake,3,9,Open,Present,3.850366877,50.73743793,0.075888083,0.10041567239086586,0.4957855438098017,0.0018666769300356083,0.14629358785776544,0.0011546455237313332,0.009468093295503887,0.20437225775584905,0.04064352243644705,0.725249891,1.335038979,Huron/Erie Lake Plains,0.0625,15.275,0.26666666666666666,14.483333333333333,0.228125,14.99375,0.825,17.156451612903226,20.93551515,6.527272727,2,3,Open
October,HOU,20171008,10,8,2017,281,0.0117,0.051,0.0345,0.092,0.671,7.847826086956522,315025.6445,NA,26.78956604,0,0,0,0,0,0,0,0.016232,0,0,0,0.066967,0,0,0,0.083199,0.3455,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3.0350000000000006,0,0,0,3.0350000000000006,NA,NA,18.89,8.28,7.89,188,8.17,0.86,0.28,2017-10-08,0.7220000000000001,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,44.37367,-84.80032,Houghton Lake,3,6,Open,Absent,66.98795222,576.1544,0.116267362,0.22755231513568747,0.09277218850128355,0.0013619800885789353,0.353469407055164,0.041067765276674335,0.04705437925767452,0.005895137696367922,0.23082682698856918,0,0,Northern Lakes and Forests,3.35,11.425,4.081818181818182,12,3.1325581395348836,10.825,1.2577639751552796,11.258064516129032,18.72086842,581.6320175,1,3,Open
October,HUD,20171004,10,4,2017,277,0.0122,0.085,0,0.101,1.469,15.386138613861386,114e4,NA,34.18959808,0,0,0,0,0.033383,0,0,0.013604,0,0,0,0,0,0,0,0.046987,1.205,1,NA,NA,0,0,0,1.52,0,2.662,0,2.631,5.498,0,0,0.5445,0,0,0,7.357500000000001,NA,NA,19.88,7.94,6.57,609,16.4,0.72,0.24,2017-10-04,1.554,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,41.83611,-84.24632,Hudson Lake,3,8,Open,Present,2.077441037,27.7744,0.074796973,0.06622423541077528,0.04294392359172605,0.004951016538960983,0.17714807405896407,0.016187366131056743,0.00832192141838848,0.5683486076737712,0.11587485517635716,0,0,Eastern Corn Belt Plains,0.3333333333333333,8.6,0.2222222222222222,8.233333333333333,0.20833333333333334,9.3625,0.8955555555555555,11.626666666666667,20.29668744,68.13084112,2,3,Open
October,INT,20171008,10,8,2017,281,0.0031,0.105,0.1005,0.048,0.344,9.354166666666666,200573.1055,NA,31.84708786,0,0,0,0,0,0,0,0.022,0,0,0,0.023015,0,0,0,0.045015,0.2455,1,NA,NA,0,0,0,0,0,0,0,3.9299999999999997,0,0,0,14.6865,0,0,0,18.616500000000002,NA,NA,18.98,8.65,8.48,264,3.03,0.43,0.06,2017-10-08,0.44899999999999995,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,45.02323,-85.2361,Intermediate lake,3,6,Open,Absent,5.98479707,67.04018263,0.089271789,0.0984799953368705,0.07688835827922152,0.001121076233202419,0.5198153864391627,0.009303476791492135,0.057830062317316265,0.18189097894084863,0.054670665661885894,0.533663135,1.762583555,North Central Hardwood Forests,4.0600000000000005,16.15,5.925,18.775,4.74,19.8,1.8686046511627907,23.63157894736842,20.0460307,1987.836842,1,3,Open
October,LGL,20171005,10,5,2017,278,0.007,0.092,0,0.075,0.31,5.36,128556.416,NA,534.3721924,0,0,0,0,0,0,0,0.103337,0,0,0,0.114633,0,0,0,0.21797,0.747,1,NA,NA,0,0,0,0,0,0,0,36.7135,3.141,0,0,22.726,0,0,0,59.4395,NA,NA,17.04,8.71,9.69,184,5.84,0.09,0.01,2017-10-05,0.402,October,2017-09-30,2017-10-02,2017-09-28,2017-09-05,44.86364,-85.99722,Little Glen Lake,3,38,Open,Present,19.65131553,108.0896906,0.181805641,0.24040320101631762,0.04844012500866024,0.026834907964977516,0.5280723305277127,0.009032281373925291,0.08901313294138019,0.03385299058753606,0.02435103057949041,0.318960229,1.679497705,North Central Hardwood Forests,1.4,17.925,0.9333333333333332,15.566666666666666,2.0999999999999996,15.362499999999999,1.6535714285714285,17.565217391304348,19.51689474,621.9969298,1,3,Open
October,LIM,20171005,10,5,2017,278,0.0115,0.087,0,0.11,1.23,11.972727272727273,1317245.313,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1595,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,20.54,8.68,7.6,587,27.4,1.58,0.2,2017-10-05,1.317,October,2017-09-30,2017-10-02,2017-09-28,2017-09-05,41.78902,-84.37453,Lime Lake,3,21,Open,Present,0.289701391,1.4772,0.196115212,0.11441798944061578,0.10119047618463588,0,0.052910052908726385,0.0019841269843313422,0.007936507933259724,0.6375661375559125,0.08399470899251843,0.302569011,1.457045768,Eastern Corn Belt Plains,0.625,11.375,0.4166666666666667,8.783333333333333,0.3125,8.7375,1.6300000000000001,11.680645161290323,20.50427149,34.95283019,2,3,Open
October,LRO,20171008,10,8,2017,281,0.0021,0.099,0.0405,0.067,1.158,18.761194029850742,413673.3203,NA,117.6296997,0,0,0,0,0,0,0,0,0,0,0,0.008838,0,0,0,0.008838,0.207,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.6605,0,0,0,0.6605,NA,NA,20.87,8.65,7.5,704,2.41,0.53,0.04,2017-10-08,1.257,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,41.90823,-84.35094,Little Round Lake,1,NA,Closed,Present,0.119032017,1.420892209,0.083772728,0.08442004120369086,0.07343857238006112,0.0048043925874844485,0.1207961564973779,0,0,0.6039807824165708,0.11256005491481492,0.015988105,1.290446851,Eastern Corn Belt Plains,2.725,NaN,1.9833333333333334,NaN,1.4875,NaN,0.6225806451612903,NaN,20.86468107,56.33333333,2,1,Closed
October,MAN,20171008,10,8,2017,281,0.0214,0.074,0.0132,0.149,1.085,7.778523489932886,193033.3789,NA,464.438385,0,0,0,0,0,0,0,0,0,0,0,0.307515,0,0,0,0.307515,1.1565,1,NA,NA,0,0,0,0,0,0,0,0.8245,0,0,0,13.06,0,0,0,13.884500000000001,NA,NA,18.68,8.45,9.86,291,12.1,0.9,0.37,2017-10-08,1.159,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,42.9232,-84.19924,Manitou Lake,3,NA,Open,Present,0.305469538,9.930299998,0.03076136,0.07002360345968227,0.07907159716276932,0,0.1471282454748637,4.917387883076331e-4,0.0042289535799091464,0.6215578284917842,0.07749803304268377,0,0,Southern Michigan/Northern Indiana Drift Plains,6.5,NaN,5.2,NaN,3.7142857142857144,NaN,2.2535714285714286,NaN,20.37910965,27.94868421,1,3,Open
October,MAR,20171006,10,6,2017,279,0.0135,0.105,0,0.089,0.429,6.000000000000001,169553.5742,NA,279.4348145,0,0,0,0,0,0,0,0.025065,0,0,0,0.091588,0,0,0,0.116653,0.3985,1,NA,NA,0,0,0,0,0,0,0,5.4595,0,0,0,8.124,0,0,0,13.5835,NA,NA,19.58,8.69,7.52,211,2.08,0.3,0,2017-10-06,0.534,October,2017-10-01,2017-10-03,2017-09-29,2017-09-06,44.66172,-84.79524,Lake Margrethe,4,19,Open,Present,7.72560254,43.1615,0.178992911,0.1824597914415222,0.11837491800335213,0.011491392765794731,0.4102517700795594,0.05537584545694927,0.07964801954577404,0.0066505304585974655,0.13574773224845071,0,0,Northern Lakes and Forests,6.2,12.2,4.133333333333334,11.283333333333333,3.35,8.3875,1.2741935483870968,10.8,19.04899123,394.2065789,1,4,Open
October,NEP,20171004,10,4,2017,277,0.0096,0.159,0.0418,0.026,0.37,20.346153846153847,290873.6523,NA,1162.879028,0,0,0,0,0,0,0,0.045972,0,0,0,0.088889,0,0,0,0.134861,0.517,1,NA,NA,0,0,0,0,0,0,0,1.273,0,0,0,5.6105,0,0,0,6.8835,NA,NA,18.86,9.67,7.81,418,2.1,0.532,0.05,2017-10-04,0.529,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,43.01302,-83.3649,Lake Nepessing,1,6,Closed,Present,1.711538676,12.05202097,0.142012587,0.14716125377150388,0.20118247344738827,4.049566696093523e-4,0.20118247344738827,7.289220053632173e-4,0.011905726090946039,0.2852514780834823,0.1521827164843186,0.253749808,0.954291151,Southern Michigan/Northern Indiana Drift Plains,0,13.6,0.9666666666666667,12.766666666666666,1.1375,13.25,0.6225806451612903,16.406451612903226,20.36440706,124.6098824,3,1,Closed
October,ORE,20171005,10,5,2017,278,0.0078,0.535,0.1398,0.061,1.158,27.75409836065574,59620.65918,NA,4.313046932,0,0,0,0,0.005954,0,0,0.039494,0.027037,0,0,0,0,0,0,0.072485,0.408,1,NA,NA,0,0,0,0,0,0,0,1.9235000000000002,1.675,0,0,8.451,0,0,0,10.374500000000001,NA,NA,19.85,8.32,6.26,675,74.9,0.56,0.18,2017-10-05,1.693,October,2017-09-30,2017-10-02,2017-09-28,2017-09-05,42.47948,-83.80124,Ore Lake,3,25,Open,Present,0.903226284,10.2674,0.087970303,0.07447213239690219,0.6992581319733016,0.00361422864752755,0.0657218946114974,5.706676811526594e-4,0.0015217804835285047,0.027867605096759188,0.12697355910933095,2.706830735,3.780015369,Southern Michigan/Northern Indiana Drift Plains,0.3125,11.275,0.20833333333333334,9.1,0.2875,9.05,0.6714285714285714,12.419354838709678,20.21880081,64.63414634,2,3,Open
October,PAR,20171008,10,8,2017,281,0.0118,0.163,0.0281,0.057,0.556,12.6140350877193,294480.957,NA,3452.275635,0,0,0,0,0,0,0,0.074216,0,0,0,0.279777,0,0,0,0.353993,1.6495,1,NA,NA,0,0,0,0,0,0,0,9.974,0,0,0,32.278,0,0,0,42.251999999999995,NA,NA,18.36,9.89,10,230.3,0.75,0.135,0.312,2017-10-08,0.7190000000000001,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,45.69658,-84.74617,Paradise Lake,3,6,Open,Present,7.688966619,77.5989,0.099086026,0.09882104258044995,0.06556613863499779,0.0016986046284040662,0.2114825672542885,0.011449853418324885,0.06445890006649542,0.10805641884630081,0.4384664745707387,1.155333,2.776757422,Northern Lakes and Forests,7.12,12.225,5.1,13.05,3.709090909090909,12.0125,1.551111111111111,13.296774193548387,19.03456368,549.3195755,4,3,Open
October,PLA,20171008,10,8,2017,281,0.0071,0,0,0.101,0.282,2.7920792079207915,95069.86328,NA,15.93634605,0,0,0,0,0,0,0,0.019332,0,0,0,0.012555,0,0,0,0.031887,0.244,1,NA,NA,0,0,0,0,0,0,0,7.385,0,0,0,7.0695,0,0,0,14.4545,NA,NA,18.12,8.82,9.92,220,5.05,0.29,0.02,2017-10-08,0.282,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,44.69286,-86.07597,Platte Lake,3,27,Open,Present,10.08184014,468.8984857,0.021501115,0.07546839907500895,0.06717345283720778,0.002626906431974545,0.5490130366947579,0.021924885454316388,0.12664311748446905,0.0970602377619264,0.06008996426033887,1.733539107,3.359209804,North Central Hardwood Forests,4.107692307692307,15.33,4.371428571428571,16.25625,3.1655172413793102,15.818181818181818,1.2389830508474575,16.453086419753085,19.25248908,344.3982533,1,3,Open
October,PON,20171005,10,5,2017,278,0.015,0,0.0608,0.148,1.224,8.27027027027027,500473.9063,NA,1227.120605,0,0,0,0,0.47405,0.134726,0,0.257351,0.015204,0,0.011888,0.10399,0,0,0,0.997209,3.632,1,NA,NA,0,0,0,1.411,0,0,0,1.128,0,0,0,0.625,0,0,0,3.1639999999999997,NA,NA,20.37,8.16,5.98,359,70.8,1.05,0.21,2017-10-05,1.224,October,2017-09-30,2017-10-02,2017-09-28,2017-09-05,42.66647,-83.44554,Pontiac Lake,3,9,Open,Present,2.31460823,54.51160001,0.042460838,0.07062298604060085,0.20177228791510948,0.003938417471951953,0.3660042963911441,0.0030254206942547106,0.04498746866790935,0.10075187970827808,0.20889724311075136,1.680466961,2.475193628,Southern Michigan/Northern Indiana Drift Plains,0.295,15,0.3,12.05,0.4675,10.9125,0.3506756756756757,12.75483870967742,19.62087855,65.06976744,2,3,Open
October,POS,20171007,10,7,2017,280,0.0033,0,0.0548,0.189,0.94,4.973544973544973,527376.0156,NA,9.811262131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.422,0,0,0,0.422,NA,NA,20.71,8.33,6.92,698,16,0.54,0.05,2017-10-07,0.94,October,2017-10-02,2017-10-04,2017-09-30,2017-09-07,41.89637,-84.30748,Posey lake,3,14,Open,Absent,0.524415419,20.7275,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,Eastern Corn Belt Plains,2.975,NaN,1.9833333333333334,NaN,1.4875,NaN,0.6645161290322581,NaN,21.01682613,174.037037,2,3,Open
October,ROU,20171008,10,8,2017,281,0.0026,0,0.0737,0.239,2.491,10.422594142259415,110251.7188,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.31,7.84,7.05,765,40.7,0,0.06,2017-10-08,2.491,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,42.06897,-84.13289,Round Lake,4,NA,Open,Present,0.252108218,1.697487833,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,Southern Michigan/Northern Indiana Drift Plains,19.799999999999997,15.125,13.2,14.7,9.899999999999999,13.1125,2.8666666666666663,14.01,NA,NA,2,4,Open
October,SAN,20171008,10,8,2017,281,0.0071,0,0.0578,0.099,0.526,5.313131313131313,306162.1484,NA,45.81920242,0,0,0,0,0,0,0,0.01336,0,0,0,0,0,0,0,0.01336,0.221,1,NA,NA,0,0,0,0.201,0,0,0,2.9265,0,0,0,0.44949999999999996,0,0,0,3.577,NA,NA,20.37,8.2,5.88,312,8.13,1.02,0.04,2017-10-08,0.526,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,43.6978,-84.38123,Sanford Lake,3,6,Open,Absent,4.972455172,87.8610484,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,Huron/Erie Lake Plains,5.4624999999999995,15.975,3.6416666666666666,16.116666666666667,2.7312499999999997,14.0375,1.0483870967741935,13.948387096774193,20.03423246,13.07763158,1,3,Open
October,SIL,20171004,10,4,2017,277,0,0,0,0.059,0.421,7.135593220338984,176825.957,NA,370.4343262,0,0,0,0,0,0,0,0.036465,0,0,0,0.211618,0,0,0,0.248083,1.009,1,NA,NA,0,0,0,0,0,0,0,0.8515,0,0,0,1.9695,0,0,0,2.821,NA,NA,18.97,8.52,8.58,221,1.44,0.13,0,2017-10-04,0.421,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,44.68697,-85.67697,Silver Lake,1,27,Closed,Present,2.31015776,22.27124159,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,North Central Hardwood Forests,3.3625,12.25,4.65,10.85,3.7125,11.55,2.1306451612903228,13.119354838709677,20.00287719,1109.347807,1,1,Closed
October,STO,20171004,10,4,2017,277,0.2232,2.827,0.1611,0.04,1.008,95.875,5782.676392,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0.6295,0,0,0,3.037,0,0,0,3.6665,NA,NA,20,9.94,8.57,526,0.8,4.32,0.16,2017-10-04,3.835,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,42.718047,-83.085909,Stony Creek Lake,3,7,Open,Absent,1.918592443,176.1018,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,Southern Michigan/Northern Indiana Drift Plains,0,NaN,0.2727272727272727,NaN,0.23333333333333334,NaN,0.3176470588235294,NaN,17.9866816,969.6207547,3,3,Open
October,SUG,20171005,10,5,2017,278,0.0082,0,0.1928,0.12,2.911,24.258333333333333,NA,NA,NA,NA,NA,0,0,0,0,0,0.021698,0,0,0,0.034596,0,0,0,0.056294,0.3835,1,NA,NA,0,0,0,0,0,0,0,1.0845,0,0,0,3.1789999999999994,0,0,0,4.2635,NA,NA,20.74,8.41,6.53,605,14.7,0.16,0.03,2017-10-05,2.911,October,2017-09-30,2017-10-02,2017-09-28,2017-09-05,42.61488,-83.49445,Sugden Lake,1,13,Closed,Absent,0.271585937,0.919129894,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,Southern Michigan/Northern Indiana Drift Plains,0,NaN,0,NaN,0,NaN,0,NaN,20.26660784,39.54117647,2,1,Closed
October,WIX,20171008,10,8,2017,281,0.0081,0,1.2595,0.114,0.557,4.885964912280702,284163.4766,NA,0,0,0,0,0,0,0,0,0.013285,0,0,0,0,0,0,0,0.013285,0.2065,1,NA,NA,0,0,0,0,0,0,0,0.498,0,0,0,0.455,0,0,0,0.9530000000000001,NA,NA,20.24,8.23,6.46,282,10.6,1.33,0.07,2017-10-08,0.557,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,43.87968,-84.31687,Wixom Lake,3,12,Open,Present,2.066420339,1174.4515,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,Northern Lakes and Forests,3.94,13.741666666666667,3.352272727272727,14.566666666666666,2.6392857142857142,12.595833333333333,0.9933962264150943,13.23225806451613,19.96357018,23.32192982,1,3,Open
October,WTL,20171004,10,4,2017,277,0.0096,0,0,0.085,0.192,2.2588235294117647,85808.80859,NA,11.67059994,0,0,0,0,0,0,0,0.008671,0,0,0,0,0,0,0,0.008671,0.188,1,NA,NA,0,0,0,0,0,0,0,1.084,0,0,0,0.866,0,0,0,1.9500000000000002,NA,NA,16.32,8.82,8.41,163,1.56,0.27,0.02,2017-10-04,0.192,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,44.87898,-84.32854,West Twin Lake,4,8,Open,Present,5.278479725,29.06347536,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,Northern Lakes and Forests,6.025,11.549999999999999,5.416666666666667,9.733333333333333,4.0625,10.075,2.6666666666666665,10.736,19.18184211,315.4135965,1,4,Open
