Mo,LK_CODE,Date,Month,day,year,doy,OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,MCYE,Nodul,D_Asp3_RR,MC_RR,MC_YR,MC_HTyR,MC_LR,D_Asp3_LR,MC_HiLR,MC_WR,MC_LA,MC_LY,MC_LW,MC_LF,SUM,ELISA,S_D_Asp3_RR,S_MC_RR,S_Nodul,S_MC_YR,S_MC_HtyR,S_MC_LR,S_D_Asp3LR,S_MC_HilR,S_MC_WR,S_MC_LA,S_MC_LY,S_MC_LW,S_MC_LF,S_SUM,S_ELISA,wtemp,pH,DO,conduc,turb,chloro,phyco,TN,Max_Depth,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,ecoregion,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight,surveyor
September,NEP,20170908,9,8,2017,251,-1.85078088734462,-1.3979400086720375,-1.5030703519267852,-1.5228787452803376,-0.4400933749638875,10.464285714285714,5.016757209367731,5.6694971985577265,-1.5228787452803376,-1.5228787452803376,-1.480828536178341,-1.3617104645857432,-1.5228787452803376,-0.9382837068401028,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7476810670583467,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5519448369620159,-0.294992040666664,0,0,0,0,0,0.17099470203630018,0,0,0,0.5206800016343952,0,0,0,0.5796692935547203,0.6468936241677452,17.85,9.15,0.9253120914996495,2.6135352772192415,-0.01322826573375516,-0.3861581781239308,-1.2839966563652008,-0.38827669199265824,6,0.4332158033698848,1.115677762874646,0.142012587,0.14716125377150388,0.20118247344738827,4.049566696093523e-4,0.20118247344738827,7.289220053632173e-4,0.011905726090946039,0.2852514780834823,0.1521827164843186,0.253749808,0.954291151,Southern Michigan/Northern Indiana Drift Plains,0.5085297189712865,10.425,0.43136376415898736,12.316666666666666,0.3569814009931312,11.600000000000001,0.5917824493087795,16.24516129032258,21.76757778,2.4835219221002967,3
September,ORE,20170907,9,7,2017,250,-1.7328282715969863,-0.37675070960209955,-1.3872161432802645,-1.408935392973501,-0.04479346245805831,32.75675675675676,5.523194664357743,3.3678345620839814,-1.5228787452803376,-1.5228787452803376,-1.2014184052714523,-1.5228787452803376,-1.5228787452803376,-1.2766264329810155,-1.1909118686536537,-1.5228787452803376,-1.5228787452803376,-1.4415314374762052,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8982563619412909,-0.36804917374078305,0,0,0,0,0,0.33274135041857433,0.7505855273410088,0,0,0.4397273276437894,0,0,0,0.5915098089946542,1.3891660843645326,20.28,8.37,0.909020854211156,2.80889261101059,0.9982593384236986,-0.3372421683184259,-0.5086383061657274,0.1231980750319987,25,0.2794904267789682,1.051823712326249,0.087970303,0.07447213239690219,0.6992581319733016,0.00361422864752755,0.0657218946114974,5.706676811526594e-4,0.0015217804835285047,0.027867605096759188,0.12697355910933095,2.706830735,3.780015369,Southern Michigan/Northern Indiana Drift Plains,0.5495481736178562,10.45,0.4854848182044645,10.116666666666667,0.4054744265692953,10.3,0.6095944092252201,13.88,22.27879552,1.9907333989776526,2
September,PAR,20170913,9,13,2017,256,-2.0132282657337552,-1.3979400086720375,-2.221848749616356,-1.337242168318426,-0.22767829327708014,11.863636363636365,5.065546272765809,3.361404557958661,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9247085811166976,-1.5228787452803376,-1.4641997091751024,-1.5228787452803376,-0.5325991030474537,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.4127089436937882,-0.8239087409443188,0,0,0,0,0,1.2788907249286785,0,0,0,1.4355736435661135,0,0,0,1.6558009009613737,2.2000292665537704,NA,NA,NA,NA,NA,NA,NA,-0.19517932127883766,6,0.9389681287671476,1.8954164680842809,0.099086026,0.09882104258044995,0.06556613863499779,0.0016986046284040662,0.2114825672542885,0.011449853418324885,0.06445890006649542,0.10805641884630081,0.4384664745707387,1.155333,2.776757422,Northern Lakes and Forests,0,10.975,0.024823583725032145,10.183333333333334,0.16331697101925238,10.55,0.49705536655199223,14.1,19.68598611,3.193863337400038,4
September,PLA,20170907,9,7,2017,250,-1.8794260687941502,-1.3979400086720375,-2.221848749616356,-1.431798275933005,-0.5543957967264024,5.971428571428571,4.526408695494854,2.9027829247170573,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3036436112666678,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2839966563652008,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.144517188487366,-0.8239087409443188,0,0,0,0,0,1.0316104147234815,0,0,0,1.2537134883002008,0,0,0,1.4423307977564253,2.051654084113286,17.86,8.7,1.0314084642516241,2.3159913253599145,0.4265112613645752,-0.5528419686577808,-1.6989700043360187,-0.48811663902112556,27,1.044611880996541,2.672004045463059,0.021501115,0.07546839907500895,0.06717345283720778,0.002626906431974545,0.5490130366947579,0.021924885454316388,0.12664311748446905,0.0970602377619264,0.06008996426033887,1.733539107,3.359209804,North Central Hardwood Forests,0.8545084629102698,14.125,0.7624057228314491,13.9625,0.6724057590346854,13.519047619047619,0.5340941293128961,16.646913580246913,20.56912083,2.672796735257699,1
September,PON,20170907,9,7,2017,250,-1.7258421507363202,-1.3979400086720375,-1.712198270069774,-1.2441251443275085,-0.10127481841050646,13.127272727272727,5.649526182097353,2.8037494720145935,-1.5228787452803376,-1.5228787452803376,-0.41577057533178363,-1.0619308137766141,-1.4638204678627746,-0.5438314183323729,-1.5228787452803376,-1.4387793210660562,-1.4610494379856387,-0.8641044244359808,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.08692772915786794,0.15609463063942755,0,0.5237464668115644,0,0,0,0.7039788250083859,0,0,0,0.6087933739869308,0,0,0,1.0195524438095702,1.754118894225413,20.23,8.34,0.909020854211156,2.5327671147143183,1.104145550554008,-0.21467016498923297,-0.8239087409443187,-0.0767559813697235,9,0.5204322043535116,1.744383745175487,0.042460838,0.07062298604060085,0.20177228791510948,0.003938417471951953,0.3660042963911441,0.0030254206942547106,0.04498746866790935,0.10075187970827808,0.20889724311075136,1.680466961,2.475193628,Southern Michigan/Northern Indiana Drift Plains,0.24887629991850962,8.875,0.26324143477458145,10.533333333333333,0.2178597940702534,10.1125,0.5380849625330026,14.119354838709677,21.99686188,1.7909494320870945,2
September,POS,20170908,9,8,2017,251,-2.1739251972991736,-0.889410289700751,-1.0136762229492347,-1.1487416512809248,-0.18641901143180803,9.71014492753623,5.314683431442764,4.047976468459297,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4750848524601332,-1.5228787452803376,-1.4013189010928366,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4209026734473562,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2914091548496562,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.4835159783905414,0,0,0,0.4835159783905414,0.8331471119127851,20.34,8.01,0.8363241157067517,2.511896723680431,0.711807229041191,-0.23657200643706278,-1.3010299956639813,-0.10457745396059215,14,0.18310333287942004,1.337009758595462,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,Eastern Corn Belt Plains,0.3473300153169504,NaN,0.2966651902615311,NaN,0.2304489213782739,NaN,0.3629848397370954,NaN,22.65197068,1.5407811952853423,2
September,ROU,20170908,9,8,2017,251,-2.318758762624413,-1.3979400086720375,-1.1694113313148558,-0.8761483590329142,0.11092624226642035,9.320610687022901,5.20797034847468,4.277201469095374,-1.484788695672198,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4848019567748696,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.4237372499823292,0,0,0,0.4237372499823292,0.4548448600085102,19.98,7.98,0.8970770032094203,2.563492951201761,1.3712526291249394,-0.3565473235138126,-1.1549019599857433,0.1261314072619844,NA,0.09764186597439245,0.43095949447714366,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,Southern Michigan/Northern Indiana Drift Plains,0.4913616938342727,13.05,0.36548798489089973,13.875,0.28844086835596067,12.2,0.47712125471966244,14.995652173913044,NA,NA,2
September,SAN,20170906,9,6,2017,249,-1.7772835288524167,-1.3979400086720375,-1.1630432629404495,-1.2441251443275085,-0.19314197048118256,10.381818181818181,5.629990308936675,3.576104028110545,-1.5228787452803376,-1.5228787452803376,-0.9932345475480073,-1.0983237686736242,-1.5228787452803376,-0.22805993579765102,-1.438898616350944,-1.3674414854673282,-1.5228787452803376,-1.0372046301427669,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.10024678014123985,0.005609445360280386,0,0.2813743023550469,0,0.7294887691795613,0,1.2978589546094128,0,0,0,0.580069222725036,0,0,0,1.4461098074380554,1.660912887477406,20.09,7.89,1.0047511555910011,2.5899607655647774,1.1007150865730817,0.49554433754644844,-0.6989700043360187,-0.1630432629404496,6,0.7761528987105555,1.9487114328261763,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,Huron/Erie Lake Plains,0.5783526415103614,12.1,0.45611287399514566,9.916666666666666,0.3639436289971527,10.7,0.4744404160718909,14.087096774193549,22.09615972,2.2235027912353758,1
September,SIL,20170907,9,7,2017,250,-2.5228787452803374,-1.3979400086720375,-2.221848749616356,-1.4814860601221125,-0.39469495385889053,10.741935483870968,4.81140480267489,3.776176254175151,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8806121263776641,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7019114306086184,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5224533451001312,-0.1527358982292355,0,0,0,0,0,0.4967913157000424,0,0,0,0.6113515032548192,0,0,0,0.7941742374578376,1.0277572046905534,18.92,8.42,0.9890046156985368,2.3344738569115373,0.029383777685209667,-0.42021640338318983,-1.0457574905606752,-0.3477536589966768,27,0.5198486924659802,1.3668195548080513,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,North Central Hardwood Forests,0.9530344572503567,13.325,0.8425052294359772,12.033333333333333,0.7501225267834001,11.525,0.5442681339561661,14.125806451612904,21.41355417,3.44439749521402,1
September,STO,20170908,9,8,2017,251,-1.8961962790440432,-1.3979400086720375,-1.5100415205751654,-1.6382721639824072,-0.7011469235902933,6.142857142857142,5.402032417269148,3.57688631187077,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.4158077276355433,0,0,0,0.4158077276355433,0.7835462822703498,19.72,9.33,0.9903388547876014,2.6902049430907664,-0.6575773191777937,-0.0061230850587887945,-1.1487416512809248,-0.6108339156354675,7,0.4651734536334913,2.2482229752278773,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,Southern Michigan/Northern Indiana Drift Plains,0.36642295722597273,NaN,0.3424226808222063,NaN,0.292256071356476,NaN,0.5946899687085614,NaN,20.90882778,3.1258503404696536,3
September,SUG,20170907,9,7,2017,250,-1.7986028756795485,-0.4828041020500258,-1.332547047110046,NA,NA,NA,3.110656615448633,4.599942998286031,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1273776209747115,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.0326392600340504,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8622092813577755,-0.40395299245456096,0,0,0,0,0,0.001670337526180592,0,0,0,0.003990797198969694,0,0,0,0.005645885125624369,1.6895308343300388,20.72,8.36,0.9014583213961124,2.770122668145255,0.5289167002776547,-1,-1.5228787452803376,NA,13,0.10434571622522075,0.28310437043025616,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,Southern Michigan/Northern Indiana Drift Plains,NA,NA,NA,NA,NA,NA,1.1060775192489603,NaN,22.12658565,1.736440770645196,2
September,WIX,20170907,9,7,2017,250,-1.9665762445130504,-0.9393021596463883,-1.3098039199714864,-1.5086383061657274,-0.16304326294044952,23.86206896551724,4.704251630709822,2.0786895900328055,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4071573168688998,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.407190588915744,-0.8239087409443188,0,0,0,0,0,0.9841896475380795,0,0,0,0.5127510825101013,0,0,0,1.0755104645244138,1.5371261890881667,16.48,8.6,0.9552065375419417,0.20951501454263097,0.14921911265537988,-0.4814860601221125,-1.5228787452803376,-0.09258863922541387,12,0.48663168685096997,3.0702047145184572,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,Northern Lakes and Forests,0.6360670840173263,12.141666666666667,0.5211380837040362,11.766666666666667,0.4471580313422192,11.070833333333333,0.4856391425704011,14.261290322580646,21.77845556,2.292208367692015,1
September,WTL,20170906,9,6,2017,249,-1.9871627752948278,-1.3979400086720375,-1.4749551929631548,-1.3279021420642825,-0.41005039867429227,7.0888888888888895,4.830717105980406,1.763833924320015,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.345630909024714,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1367961409713705,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.05505366997192,-0.8239087409443188,0,0,0,0,0,0.32232268587401086,0,0,0,0.502768412325693,0,0,0,0.6317480743965693,0.9003671286564703,20.01,8.11,1.0314084642516241,2.5185271001173364,0.6972293427597175,0.5185139398778874,-1.0969100130080565,-0.3615107430453627,8,0.7978544961299764,1.4780391839164733,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,Northern Lakes and Forests,0.9978230807457255,10.725,0.8430250313913916,9.466666666666667,0.738384123512156,10.5125,0.5194206092717075,13.037931034482758,20.17261111,2.8018710473628032,1
October,BEA,20171004,10,4,2017,277,-2.5228787452803374,-1.0087739243075051,-1.3053948010664314,-1.2676062401770314,-0.42481215507233894,7,4.892630777932536,1.3693395366655687,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.488838836151883,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.488838836151883,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.35850591149023525,0,0,0,0.35850591149023525,NA,19.54,8.51,0.9003671286564703,2.173215414714886,-0.10790539730951959,-0.9030899869919435,-1.3979400086720375,-0.3187587626244128,16,0.36000525298520036,0.6036082455645568,0.42825917,0.43533225275242166,0.08298217178887388,0,0.4064829822559416,0.02171799027504877,0.03533225284806777,0,0.018152350079646423,0,0,Northern Lakes and Forests,0.6901960800285137,9.925,0.8044801891059927,8.291666666666666,0.704365036222725,8.79375,0.6020599913279624,10.708064516129033,19.77137281,2.216262000098079,1
October,BEL,20171006,10,6,2017,279,-1.7772835288524167,0.2739267801005256,-0.9010103605988227,-1.0604807473813813,0.10754912974468635,35.882352941176464,6.214788978623883,4.4070578252098285,-1.5228787452803376,-1.5228787452803376,0.18647320365895104,-0.31196391494235093,-1.5228787452803376,-0.04606063737601859,-1.055946899547274,-1.2094685475190088,-1.207608310501746,-1.0905028077404952,-1.3898723869240046,-1.5228787452803376,-1.5228787452803376,0.4838465126550948,0.697490887171057,0,0.6041180061920349,0,0.5109469486729727,0,0.6587743208443567,0.4838724542226736,0,0,0.4008832155483627,0,0,0,1.054498146636677,NA,21.68,8.55,0.8920946026904804,3.163760502671891,1.1646502159342966,-0.22184874961635637,-0.721246399047171,0.5005109105263371,9,0.44807115173478473,1.675756685140577,0.038922097,0.10793303609663513,0.7099562547022369,7.571296373631982e-4,0.07989820813468684,4.2062757640865466e-4,0.008118112222790852,0.041642130067904425,0.05127450156197407,0,0,Huron/Erie Lake Plains,0.5259698222574795,NaN,0.3979400086720376,NaN,0.3452336581560347,NaN,0.17264250426395833,NaN,20.89665165,0.7128316431670898,2
October,BOG,20171008,10,8,2017,281,-1.4202164033831899,-0.9746941347352297,-1.0705810742857071,-1.275724130399211,-0.14086170270546913,14.098039215686278,5.582203231982178,1.929843963792143,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2998416560663668,-1.5228787452803376,-1.5228787452803376,-1.4009142296246861,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2228342677850215,-0.4596705252091263,0,0,0,0,0,0,0,0,0,0.40577310137335704,0,0,0,0.40577310137335704,NA,20.2,8.48,0.8142475957319202,2.8234807500595123,0.7958800173440752,-0.6020599913279624,-1.5228787452803376,-0.07831352451639788,12,0.11409176913177617,0.5184237396552399,0.130666908,0.12606112050860485,0.4422750425538755,0.016977928688130084,0.29202037346540827,4.244482172684819e-4,0.014006791169555496,0,0.10823429539715733,0.040285799,0.301029996,Southern Michigan/Northern Indiana Drift Plains,1.0170333392987803,NaN,1.0170333392987803,NaN,0.6163004304425725,NaN,0.5250448070368452,NaN,19.80017647,1.542312725773087,2
October,BRI,20171007,10,7,2017,280,-1.8794260687941502,-0.8794260687941502,-1.1561445773768388,-0.8794260687941502,0.3230457354817014,16.353846153846153,5.977732748234331,4.128321096754497,-1.5228787452803376,-1.5228787452803376,-0.05651636632431531,-0.9398690004689552,-1.5228787452803376,-0.665096102755119,-0.6737194536833925,-1.5228787452803376,-1.3650695266748147,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.12845419832569732,0.5152113043278018,0,0.9136019497291574,0,0.4679039465228003,0,0.49401537475714374,0.6730209071288962,0,0,0.1231980750319987,0,0,0,1.0996806411092501,NA,20.21,8.64,0.8603380065709937,2.845724213278845,1.899327949877654,0.1205739312058499,0.08990511143939793,0.35063560825895435,7,0.21435747846534559,1.6655528500750247,0.014088447,0.0548387791548773,0.518189846418405,0.003360113726401956,0.19327115687015975,5.60018954400326e-4,0.010855752041860822,0.08333512826255518,0.13558920457133972,0,0,Southern Michigan/Northern Indiana Drift Plains,0.919078092376074,15.55,0.7683914130944873,16.2,0.667452952889954,13.95,0.3504386795570552,15.176666666666666,20.06787149,1.9585811517458955,2
October,CAD,20171006,10,6,2017,279,-1.899629454882437,-1.0555173278498313,-2.221848749616356,-1.013228265733755,-0.1904402853647322,6.557894736842105,5.8878778445916335,3.855569401904586,-1.5228787452803376,-1.5228787452803376,0.08755427633893409,-0.6485051764552857,-1.2821298672622516,-0.5133952715349963,-1.2858463412838352,-1.278989486905336,-1.2855696431462054,-1.0526594212286082,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.2652014376806023,0.609861092980547,0,1.2192438722453156,0,0.7666358863102676,0.20153367344338216,1.6148972160331345,0.6288995644206067,0.27126061048743644,0,1.652149605401653,0,0,0,2.0292132734883652,NA,17.16,7.65,0.9079485216122722,2.0294243640580163,0.7752462597402364,0.03742649794062367,-0.2924298239020636,-0.13135556160517428,8,0.7443310125079925,2.210843991668896,0.028176996,0.13826625524840083,0.13826625524840083,0.001261501394699424,0.34934323515204413,0.032720638047405826,0.05849232768529265,0.10855326457333869,0.17309652265041767,2.451095312,3.21212758,Northern Lakes and Forests,0.6651117370750514,11.0375,0.5336026106721107,10.283333333333333,0.5961387372916673,9.35,0.30797885561930904,12.301612903225806,19.69495197,2.9251413294476865,1
October,COL,20171006,10,6,2017,279,-2.5228787452803374,-0.8507808873446201,-2.221848749616356,-1.031517051446065,-0.10072681268239624,9.054945054945055,5.4742882154648225,1.3442742157515473,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3504315030780254,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3504315030780254,-0.8239087409443188,0,0,0,0,0,0.4503261040614125,0,0,0,1.192776466486599,0,0,0,1.240748878018086,NA,18.39,8.51,0.9273703630390235,2.436178554972184,0.5843312243675307,-0.040958607678906384,-1.3979400086720375,-0.026872146400301365,28,0.3325423226552568,2.1663945872792394,0.007897111,0.02214941812367256,0.0748028594861716,8.039716194836313e-4,0.3581425575487068,0.018739238501737268,0.06819019288710627,0.3000824070826073,0.15708935475051458,2.334465413,3.390073424,Northern Lakes and Forests,0.5293447875295693,14.299999999999999,0.41311341158669407,12.116666666666667,0.463644180911555,11.45,0.2383429274779146,13.180645161290322,20.43815351,2.3474447161772454,1
October,DEE,20171004,10,4,2017,277,-1.7931741239681502,-0.9172146296835499,-2.221848749616356,-1.0969100130080565,-0.23957751657678789,7.5256410256410255,5.060251625889585,1.9910361558383518,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1106310571020652,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.796154252300294,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.68316821461709,-0.06023122454664997,0,0,0,0,0,0.7834390358240947,0,0,0,0.8720396679732862,0,0,0,1.0976563578442118,NA,17.47,8.66,0.9106244048892013,2.2878241156667793,0.17026171539495738,-0.5228787452803376,-1.3010299956639813,-0.15304467498017607,7,0.4544334837543285,0.9979723753890067,0.206323557,0.22312969619299278,0.11967766520463953,0.0025046281171386534,0.36872481762624093,0.005662637482566081,0.04355874985988534,0.1273004464811625,0.10944135903537401,0.412880358,1.805898653,North Central Hardwood Forests,0.7615519885641819,22.525000000000002,0.8440627725826517,20.383333333333333,0.7393745332501778,19.6625,0.5899856139698598,23.97741935483871,20.0346886,2.8288008966656024,1
October,FOR,20171004,10,4,2017,277,-1.7375489102695705,-0.09312646527792956,-0.8144578451456248,-1.080921907623926,-0.1662156253435211,17.02469135802469,5.585138943406014,2.9438251568004628,-1.5228787452803376,-1.5228787452803376,-0.7991932617439037,-1.0167797853518972,-1.5228787452803376,-0.7879589614076447,-1.4000841933950425,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.4344567663057924,0.05230909964732345,0,0.5338355842360567,0,0.3952390010815515,0,0.5207454715194824,0,0,0.09604055429542754,0.2180100429843634,0,0,0,0.9095292861467424,NA,21.15,8.4,0.8512583487190752,3.155642668651212,0.8881794939183248,-0.10790539730951959,-0.958607314841775,0.17464119266044847,9,0.6857745894539342,1.7138049183810384,0.075888083,0.10041567239086586,0.4957855438098017,0.0018666769300356083,0.14629358785776544,0.0011546455237313332,0.009468093295503887,0.20437225775584905,0.04064352243644705,0.725249891,1.335038979,Huron/Erie Lake Plains,0.026328938722349145,15.275,0.1026623418971477,14.483333333333333,0.08924257205552069,14.99375,0.2612628687924935,17.156451612903226,20.93551515,0.8766376516109198,2
October,HOU,20171008,10,8,2017,281,-1.8326826652518238,-1.0409586076789064,-1.3925449767853315,-1.0268721464003012,-0.13018179202067176,7.847826086956522,5.498373479879756,1.6701490172522924,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3350573185416734,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.0133760405412335,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.946157409688385,-0.3049563411787059,0,0,0,0,0,0,0,0,0,0.6058435390580892,0,0,0,0.6058435390580892,NA,18.89,8.28,0.8976270912904414,2.2741809494196334,0.912753303671323,-0.060480747381381476,-0.5376020021010439,-0.07675598136972345,6,1.832431960530673,2.7612920108991283,0.116267362,0.22755231513568747,0.09277218850128355,0.0013619800885789353,0.353469407055164,0.041067765276674335,0.04705437925767452,0.005895137696367922,0.23082682698856918,0,0,Northern Lakes and Forests,0.6384892569546373,11.425,0.7060191227281982,12,0.616218972225715,10.825,0.353678539163207,11.258064516129032,18.72086842,2.765394346823582,1
October,HUD,20171004,10,4,2017,277,-1.8181564120552274,-0.9030899869919435,-2.221848749616356,-0.9871627752948278,0.18723861983147874,15.386138613861386,6.056912470471075,1.7339159298962166,-1.5228787452803376,-1.5228787452803376,-1.1980272089353738,-1.5228787452803376,-1.5228787452803376,-1.3604736690285373,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1135826034627685,0.13193929521042452,0,0.4014005407815441,0,0.5637183399656777,0,0.5600262489128922,0.812779707008964,0,0,0.18878791263746944,0,0,0,0.9220763852646062,NA,19.88,7.94,0.8182258936139555,2.7846244238466076,1.2151085810530933,-0.1366771398795441,-0.6020599913279624,0.22271647114758333,8,0.48818974070949533,1.459006276544892,0.074796973,0.06622423541077528,0.04294392359172605,0.004951016538960983,0.17714807405896407,0.016187366131056743,0.00832192141838848,0.5683486076737712,0.11587485517635716,0,0,Eastern Corn Belt Plains,0.12493873660829992,8.6,0.0871501757189002,8.233333333333333,0.08218675618735002,9.3625,0.27773651739217936,11.626666666666667,20.29668744,1.8396718410073043,2
October,INT,20171008,10,8,2017,281,-2.214670164989233,-0.8386319977650252,-0.9726503922252434,-1.3010299956639813,-0.3829996588791011,9.354166666666666,5.302316001990671,1.7147243680182063,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2839966563652008,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2756012342567402,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.124851886396651,-0.40285351216630466,0,0,0,0,0,0.69284691927723,0,0,0,1.1955260538323136,0,0,0,1.2926215226014492,NA,18.98,8.65,0.9289076902439527,2.4216203771068323,0.48287358360875365,-0.3565473235138126,-1.1549019599857433,-0.2479515521805615,6,0.8441537930329573,1.8327654706532708,0.089271789,0.0984799953368705,0.07688835827922152,0.001121076233202419,0.5198153864391627,0.009303476791492135,0.057830062317316265,0.18189097894084863,0.054670665661885894,0.533663135,1.762583555,North Central Hardwood Forests,0.7041505168397991,16.15,0.8404197777364861,18.775,0.7589118923979735,19.8,0.45767069824616835,23.63157894736842,20.0460307,3.298599156414778,1
